GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
ACOT9	0.40393707639078	0.493350330549835	0.875589412100311	0.980378256786881	0.0531193428668631	0.789710160543202	1	0.933041754540763
ACOX1	1	0.439152859707272	1	1	0.235469163197246	0.269306898014355	1	1
ACOX2	1	0.0715626436237386	1	0.373222819063952	0.347623172076511	1	1	0.477718819799916
ACOX3	1	0.933735419658472	0.582921753911782	1	0.030325097369487	1	0.638146588312513	1
ACOXL	1	0.510794653834614	0.215901776388209	0.120630670760275	1.49988663147529e-05	0.299757083268715	0.842547213852809	1
ACP1	1	0.00172505998475666	0.536807056370831	0.742150123398539	7.86295615994633e-12	0.150462533191368	1	1
ACP2	1	0.221840165867514	0.99549981445763	1	0.000373143720772184	1	0.720922002618034	0.114717080525062
ACP5	0.406830838835997	0.320810169377076	1	1	4.98312756449635e-06	0.236734724188723	0.893052883131815	1
ACP6	0.981873766260454	0.109794058473001	1	1	0.330321233027246	1	0.672407014398885	0.382342812960787
ACPP	1	0.897349385468972	0.0287187540271986	1	0.00138529131051629	0.833931592040158	0.624604472921812	0.768933612103255
