GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
ACP2	1	0.50432828889188	1	1	0.00113292963118352	1	1	1
ACP5	1	0.615525731675633	1	1	2.3778017690966e-05	1	1	1
ACP6	1	0.339980057510991	1	1	0.384454500401612	1	1	1
ACPP	1	1	0.478734333876027	1	0.00359591201605367	1	1	1
ACPT	1	0.097074512383871	0.966321201477601	1	1.02948401035336e-12	1	1	1
ACR	1	0.999884338902021	0.943350066131574	1	0.0367910174766882	1	1	1
ACRBP	1	0.430972974297198	1	1	0.000857202320590172	1	1	1
ACRC	1	0.995714060716381	0.981071190383903	1	0.00699073448414325	1	1	1
ACRV1	1	0.841858117153938	1	1	0.0279077715940646	1	1	1
ACSBG1	1	0.865432266264899	1	1	0.855558198670629	1	1	1
ACSBG2	1	0.127114833755177	1	1	0.204181069296125	1	1	1
ACSF2	1	0.142713876426789	1	1	4.30149374717936e-09	1	1	1
ACSF3	1	0.242553648668702	1	1	0.223348319754944	1	1	1
ACSL1	1	0.275404267762529	1	1	0.323632952483393	1	1	1
ACSL3	1	0.981916673364222	1	1	0.00296024209427748	1	1	1
ACSL4	1	0.180524346539686	0.989859128872477	1	6.77879694971161e-06	1	1	1
ACSL5	1	1	0.885986555671117	1	1.02613911062218e-06	1	1	1
ACSL6	1	0.667551644343845	1	1	0.399372007481714	1	1	1
ACSM1	1	0.764477225143943	1	1	0.65856360307096	1	1	1
ACSM2A	1	0.983322729865878	0.533958504132299	1	0.272093685192337	1	1	1
ACSM2B	1	1	1	1	0.161819020642213	1	1	1
ACSM3	1	1	1	1	0.275785740376754	1	1	1
ACSM5	1	0.97139344627316	1	1	0.000195534442543904	1	1	1
ACSS1	1	0.0329967981995651	0.994853672445703	1	0.282335586472225	1	1	1
ACSS2	1	1	1	1	0.000933392132619262	1	1	1
ACSS3	1	0.951599241353918	1	1	0.00247699809148904	1	1	1
ACTA1	1	0.322164767768549	1	1	1	1	1	1
ACTA2	1	0.102172080599384	1	1	0.120791766891888	1	1	1
ACTA2.AS1	1	1	1	1	0.29624646472443	1	1	1
ACTB	1	0.171294976518082	0.743826471429447	1	0.000745146792746859	1	1	1
ACTC1	1	0.000110012040470584	0.0216524456985807	1	5.02808215161449e-23	1	1	1
ACTG2	1	0.45804676514134	1	1	0.168213730229025	1	1	1
ACTL10	1	0.978192139031068	0.729010544915871	1	0.0880826728791041	1	1	1
ACTL6A	1	0.0996113656658274	0.724199189358489	1	0.0032545561115646	1	1	1
ACTL6B	1	1	1	1	0.3318831791536	1	1	1
ACTL7A	1	0.850552985702562	1	1	0.0102910436116038	1	1	1
ACTL7B	1	0.311733769991021	1	1	0.000379666117681628	1	1	1
ACTL8	1	1	0.928457779703247	1	0.386266849853033	1	1	1
ACTL9	1	0.164568479131743	0.981071190383903	1	0.442868526904676	1	1	1
ACTN1	1	1	1	1	0.0253226349588041	1	1	1
ACTN2	1	0.608609876514599	0.985970697846128	1	0.00897370437142065	1	1	1
ACTN3	1	0.838436618516126	0.64840672757635	1	0.0509127374597565	1	1	1
ACTN4	1	1	1	1	0.0572008777113637	1	1	1
ACTR10	1	0.0318044267658232	0.756575122493472	1	8.50153798120408e-09	1	1	1
ACTR1A	1	0.148025431431713	1	1	0.0719852746240187	1	1	1
ACTR1B	1	0.573966237533191	1	1	0.0541368340730911	1	1	1
ACTR2	1	0.337509250384772	1	1	0.0802562562258054	1	1	1
ACTR3	1	1	1	1	7.76896248263122e-07	1	1	1
ACTR3B	1	0.483829859883399	0.787836585504393	1	1	1	1	1
ACTR3BP2	1	0.465968237444881	1	1	0.0406978627874317	1	1	1
ACTR3C	1	0.458595038298746	1	1	0.622575095366839	1	1	1
